Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-m119,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: image,Spreadsheet: num_classes,Spreadsheet: colormap,Spreadsheet: variation,Spreadsheet: condition,Spreadsheet: trial_type,Spreadsheet: question,Spreadsheet: correct_answer,Spreadsheet: group_number
314,1789994198000,21/09/2026 12:36:38,1789994198000,1,21/09/2026 13:36:38,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_014,S1PUB014,S1_PRIV_014,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,2,Display 1,Screen 1,,,response,10,,,,3683.9,,,3683.9,0,3683.9,,,,Response,,,Display1,disc_5_2_tab20sa.png,5,tab20sa,2,sa,discrimination,How many distinct classes do you see?,5,1
315,1789994205000,21/09/2026 12:36:45,1789994205000,1,21/09/2026 13:36:45,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_014,S1PUB014,S1_PRIV_014,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,3,Display 1,Screen 1,,,response,20,,,,5308.5,,,5308.5,1,5308.5,,,,Response,,,Display1,disc_20_1_tab20.png,20,tab20,1,baseline,discrimination,How many distinct classes do you see?,20,1
316,1789994212000,21/09/2026 12:36:52,1789994212000,1,21/09/2026 13:36:52,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_014,S1PUB014,S1_PRIV_014,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,4,Display 1,Screen 1,,,response,25,,,,8313.1,,,8313.1,0,8313.1,,,,Response,,,Display1,disc_30_2_tab20sa.png,30,tab20sa,2,sa,discrimination,How many distinct classes do you see?,30,1
317,1789994219000,21/09/2026 12:36:59,1789994219000,1,21/09/2026 13:36:59,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_014,S1PUB014,S1_PRIV_014,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,5,Display 1,Screen 1,,,response,10,,,,3585.9,,,3585.9,1,3585.9,,,,Response,,,Display1,disc_10_2_tab20.png,10,tab20,2,baseline,discrimination,How many distinct classes do you see?,10,1
318,1789994226000,21/09/2026 12:37:06,1789994226000,1,21/09/2026 13:37:06,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_014,S1PUB014,S1_PRIV_014,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,6,Display 1,Screen 1,,,response,20,,,,13805.6,,,13805.6,1,13805.6,,,,Response,,,Display1,disc_20_3_tab20.png,20,tab20,3,baseline,discrimination,How many distinct classes do you see?,20,1
319,1789994233000,21/09/2026 12:37:13,1789994233000,1,21/09/2026 13:37:13,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_014,S1PUB014,S1_PRIV_014,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,7,Display 1,Screen 1,,,response,30,,,,9410.6,,,9410.6,1,9410.6,,,,Response,,,Display1,disc_30_1_tab20sa.png,30,tab20sa,1,sa,discrimination,How many distinct classes do you see?,30,1
320,1789994240000,21/09/2026 12:37:20,1789994240000,1,21/09/2026 13:37:20,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_014,S1PUB014,S1_PRIV_014,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,8,Display 1,Screen 1,,,response,20,,,,4954.0,,,4954.0,1,4954.0,,,,Response,,,Display1,disc_20_2_tab20sa.png,20,tab20sa,2,sa,discrimination,How many distinct classes do you see?,20,1
321,1789994247000,21/09/2026 12:37:27,1789994247000,1,21/09/2026 13:37:27,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_014,S1PUB014,S1_PRIV_014,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,9,Display 1,Screen 1,,,response,5,,,,3140.5,,,3140.5,1,3140.5,,,,Response,,,Display1,disc_5_3_tab20sa.png,5,tab20sa,3,sa,discrimination,How many distinct classes do you see?,5,1
322,1789994254000,21/09/2026 12:37:34,1789994254000,1,21/09/2026 13:37:34,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_014,S1PUB014,S1_PRIV_014,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,10,Display 1,Screen 1,,,response,20,,,,3548.1,,,3548.1,1,3548.1,,,,Response,,,Display1,disc_20_1_tab20sa.png,20,tab20sa,1,sa,discrimination,How many distinct classes do you see?,20,1
323,1789994261000,21/09/2026 12:37:41,1789994261000,1,21/09/2026 13:37:41,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_014,S1PUB014,S1_PRIV_014,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,11,Display 1,Screen 1,,,response,5,,,,4644.1,,,4644.1,1,4644.1,,,,Response,,,Display1,disc_5_1_tab20.png,5,tab20,1,baseline,discrimination,How many distinct classes do you see?,5,1
324,1789994268000,21/09/2026 12:37:48,1789994268000,1,21/09/2026 13:37:48,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_014,S1PUB014,S1_PRIV_014,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,12,Display 1,Screen 1,,,response,5,,,,6815.0,,,6815.0,1,6815.0,,,,Response,,,Display1,disc_5_3_tab20.png,5,tab20,3,baseline,discrimination,How many distinct classes do you see?,5,1
325,1789994275000,21/09/2026 12:37:55,1789994275000,1,21/09/2026 13:37:55,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_014,S1PUB014,S1_PRIV_014,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,13,Display 1,Screen 1,,,response,30,,,,11680.8,,,11680.8,1,11680.8,,,,Response,,,Display1,disc_30_2_tab20.png,30,tab20,2,baseline,discrimination,How many distinct classes do you see?,30,1
326,1789994282000,21/09/2026 12:38:02,1789994282000,1,21/09/2026 13:38:02,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_014,S1PUB014,S1_PRIV_014,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,14,Display 1,Screen 1,,,response,30,,,,8044.4,,,8044.4,1,8044.4,,,,Response,,,Display1,disc_30_3_tab20.png,30,tab20,3,baseline,discrimination,How many distinct classes do you see?,30,1
327,1789994289000,21/09/2026 12:38:09,1789994289000,1,21/09/2026 13:38:09,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_014,S1PUB014,S1_PRIV_014,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,15,Display 1,Screen 1,,,response,20,,,,12015.8,,,12015.8,1,12015.8,,,,Response,,,Display1,disc_20_2_tab20.png,20,tab20,2,baseline,discrimination,How many distinct classes do you see?,20,1
328,1789994296000,21/09/2026 12:38:16,1789994296000,1,21/09/2026 13:38:16,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_014,S1PUB014,S1_PRIV_014,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,16,Display 1,Screen 1,,,response,20,,,,4789.3,,,4789.3,1,4789.3,,,,Response,,,Display1,disc_20_3_tab20sa.png,20,tab20sa,3,sa,discrimination,How many distinct classes do you see?,20,1
329,1789994303000,21/09/2026 12:38:23,1789994303000,1,21/09/2026 13:38:23,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_014,S1PUB014,S1_PRIV_014,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,17,Display 1,Screen 1,,,response,10,,,,6455.7,,,6455.7,1,6455.7,,,,Response,,,Display1,disc_10_3_tab20.png,10,tab20,3,baseline,discrimination,How many distinct classes do you see?,10,1
330,1789994310000,21/09/2026 12:38:30,1789994310000,1,21/09/2026 13:38:30,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_014,S1PUB014,S1_PRIV_014,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,18,Display 1,Screen 1,,,response,25,,,,9976.8,,,9976.8,0,9976.8,,,,Response,,,Display1,disc_30_3_tab20sa.png,30,tab20sa,3,sa,discrimination,How many distinct classes do you see?,30,1
331,1789994317000,21/09/2026 12:38:37,1789994317000,1,21/09/2026 13:38:37,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_014,S1PUB014,S1_PRIV_014,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,19,Display 1,Screen 1,,,response,10,,,,4746.3,,,4746.3,1,4746.3,,,,Response,,,Display1,disc_10_2_tab20sa.png,10,tab20sa,2,sa,discrimination,How many distinct classes do you see?,10,1
332,1789994324000,21/09/2026 12:38:44,1789994324000,1,21/09/2026 13:38:44,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_014,S1PUB014,S1_PRIV_014,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,20,Display 1,Screen 1,,,response,5,,,,2835.5,,,2835.5,1,2835.5,,,,Response,,,Display1,disc_5_2_tab20.png,5,tab20,2,baseline,discrimination,How many distinct classes do you see?,5,1
333,1789994331000,21/09/2026 12:38:51,1789994331000,1,21/09/2026 13:38:51,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_014,S1PUB014,S1_PRIV_014,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,21,Display 1,Screen 1,,,response,5,,,,4410.8,,,4410.8,1,4410.8,,,,Response,,,Display1,disc_5_1_tab20sa.png,5,tab20sa,1,sa,discrimination,How many distinct classes do you see?,5,1
334,1789994338000,21/09/2026 12:38:58,1789994338000,1,21/09/2026 13:38:58,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_014,S1PUB014,S1_PRIV_014,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,22,Display 1,Screen 1,,,response,10,,,,3915.6,,,3915.6,1,3915.6,,,,Response,,,Display1,disc_10_1_tab20.png,10,tab20,1,baseline,discrimination,How many distinct classes do you see?,10,1
335,1789994345000,21/09/2026 12:39:05,1789994345000,1,21/09/2026 13:39:05,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_014,S1PUB014,S1_PRIV_014,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,23,Display 1,Screen 1,,,response,30,,,,7038.0,,,7038.0,1,7038.0,,,,Response,,,Display1,disc_30_1_tab20.png,30,tab20,1,baseline,discrimination,How many distinct classes do you see?,30,1
336,1789994352000,21/09/2026 12:39:12,1789994352000,1,21/09/2026 13:39:12,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_014,S1PUB014,S1_PRIV_014,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,24,Display 1,Screen 1,,,response,10,,,,5756.6,,,5756.6,1,5756.6,,,,Response,,,Display1,disc_10_3_tab20sa.png,10,tab20sa,3,sa,discrimination,How many distinct classes do you see?,10,1
337,1789994359000,21/09/2026 12:39:19,1789994359000,1,21/09/2026 13:39:19,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_015,S1PUB015,S1_PRIV_015,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,1,Display 1,Screen 1,,,response,10,,,,3882.2,,,3882.2,1,3882.2,,,,Response,,,Display1,disc_10_1_tab20.png,10,tab20,1,baseline,discrimination,How many distinct classes do you see?,10,1
338,1789994366000,21/09/2026 12:39:26,1789994366000,1,21/09/2026 13:39:26,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_015,S1PUB015,S1_PRIV_015,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,2,Display 1,Screen 1,,,response,10,,,,8276.6,,,8276.6,1,8276.6,,,,Response,,,Display1,disc_10_3_tab20sa.png,10,tab20sa,3,sa,discrimination,How many distinct classes do you see?,10,1
339,1789994373000,21/09/2026 12:39:33,1789994373000,1,21/09/2026 13:39:33,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_015,S1PUB015,S1_PRIV_015,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,3,Display 1,Screen 1,,,response,20,,,,4280.8,,,4280.8,1,4280.8,,,,Response,,,Display1,disc_20_3_tab20sa.png,20,tab20sa,3,sa,discrimination,How many distinct classes do you see?,20,1
340,1789994380000,21/09/2026 12:39:40,1789994380000,1,21/09/2026 13:39:40,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_015,S1PUB015,S1_PRIV_015,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,4,Display 1,Screen 1,,,response,10,,,,3050.3,,,3050.3,0,3050.3,,,,Response,,,Display1,disc_5_1_tab20.png,5,tab20,1,baseline,discrimination,How many distinct classes do you see?,5,1
341,1789994387000,21/09/2026 12:39:47,1789994387000,1,21/09/2026 13:39:47,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_015,S1PUB015,S1_PRIV_015,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,5,Display 1,Screen 1,,,response,25,,,,6751.7,,,6751.7,0,6751.7,,,,Response,,,Display1,disc_30_2_tab20sa.png,30,tab20sa,2,sa,discrimination,How many distinct classes do you see?,30,1
342,1789994394000,21/09/2026 12:39:54,1789994394000,1,21/09/2026 13:39:54,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_015,S1PUB015,S1_PRIV_015,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,6,Display 1,Screen 1,,,response,5,,,,2426.6,,,2426.6,1,2426.6,,,,Response,,,Display1,disc_5_1_tab20sa.png,5,tab20sa,1,sa,discrimination,How many distinct classes do you see?,5,1
343,1789994401000,21/09/2026 12:40:01,1789994401000,1,21/09/2026 13:40:01,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_015,S1PUB015,S1_PRIV_015,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,7,Display 1,Screen 1,,,response,10,,,,2795.4,,,2795.4,0,2795.4,,,,Response,,,Display1,disc_5_2_tab20sa.png,5,tab20sa,2,sa,discrimination,How many distinct classes do you see?,5,1
344,1789994408000,21/09/2026 12:40:08,1789994408000,1,21/09/2026 13:40:08,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_015,S1PUB015,S1_PRIV_015,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,8,Display 1,Screen 1,,,response,10,,,,3717.5,,,3717.5,1,3717.5,,,,Response,,,Display1,disc_10_3_tab20.png,10,tab20,3,baseline,discrimination,How many distinct classes do you see?,10,1
345,1789994415000,21/09/2026 12:40:15,1789994415000,1,21/09/2026 13:40:15,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_015,S1PUB015,S1_PRIV_015,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,9,Display 1,Screen 1,,,response,20,,,,6738.5,,,6738.5,1,6738.5,,,,Response,,,Display1,disc_20_1_tab20sa.png,20,tab20sa,1,sa,discrimination,How many distinct classes do you see?,20,1
346,1789994422000,21/09/2026 12:40:22,1789994422000,1,21/09/2026 13:40:22,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_015,S1PUB015,S1_PRIV_015,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,10,Display 1,Screen 1,,,response,30,,,,7782.5,,,7782.5,1,7782.5,,,,Response,,,Display1,disc_30_2_tab20.png,30,tab20,2,baseline,discrimination,How many distinct classes do you see?,30,1
347,1789994429000,21/09/2026 12:40:29,1789994429000,1,21/09/2026 13:40:29,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_015,S1PUB015,S1_PRIV_015,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,11,Display 1,Screen 1,,,response,5,,,,8678.0,,,8678.0,1,8678.0,,,,Response,,,Display1,disc_5_3_tab20sa.png,5,tab20sa,3,sa,discrimination,How many distinct classes do you see?,5,1
348,1789994436000,21/09/2026 12:40:36,1789994436000,1,21/09/2026 13:40:36,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_015,S1PUB015,S1_PRIV_015,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,12,Display 1,Screen 1,,,response,30,,,,5909.3,,,5909.3,1,5909.3,,,,Response,,,Display1,disc_30_1_tab20sa.png,30,tab20sa,1,sa,discrimination,How many distinct classes do you see?,30,1
349,1789994443000,21/09/2026 12:40:43,1789994443000,1,21/09/2026 13:40:43,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_015,S1PUB015,S1_PRIV_015,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,13,Display 1,Screen 1,,,response,5,,,,3461.0,,,3461.0,1,3461.0,,,,Response,,,Display1,disc_5_3_tab20.png,5,tab20,3,baseline,discrimination,How many distinct classes do you see?,5,1
350,1789994450000,21/09/2026 12:40:50,1789994450000,1,21/09/2026 13:40:50,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_015,S1PUB015,S1_PRIV_015,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,14,Display 1,Screen 1,,,response,25,,,,8367.1,,,8367.1,0,8367.1,,,,Response,,,Display1,disc_30_3_tab20sa.png,30,tab20sa,3,sa,discrimination,How many distinct classes do you see?,30,1
351,1789994457000,21/09/2026 12:40:57,1789994457000,1,21/09/2026 13:40:57,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_015,S1PUB015,S1_PRIV_015,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,15,Display 1,Screen 1,,,response,30,,,,4280.6,,,4280.6,1,4280.6,,,,Response,,,Display1,disc_30_1_tab20.png,30,tab20,1,baseline,discrimination,How many distinct classes do you see?,30,1
352,1789994464000,21/09/2026 12:41:04,1789994464000,1,21/09/2026 13:41:04,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_015,S1PUB015,S1_PRIV_015,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,16,Display 1,Screen 1,,,response,30,,,,10938.4,,,10938.4,1,10938.4,,,,Response,,,Display1,disc_30_3_tab20.png,30,tab20,3,baseline,discrimination,How many distinct classes do you see?,30,1
353,1789994471000,21/09/2026 12:41:11,1789994471000,1,21/09/2026 13:41:11,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_015,S1PUB015,S1_PRIV_015,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,17,Display 1,Screen 1,,,response,10,,,,4442.7,,,4442.7,1,4442.7,,,,Response,,,Display1,disc_10_1_tab20sa.png,10,tab20sa,1,sa,discrimination,How many distinct classes do you see?,10,1
354,1789994478000,21/09/2026 12:41:18,1789994478000,1,21/09/2026 13:41:18,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_015,S1PUB015,S1_PRIV_015,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,18,Display 1,Screen 1,,,response,25,,,,4994.1,,,4994.1,0,4994.1,,,,Response,,,Display1,disc_20_1_tab20.png,20,tab20,1,baseline,discrimination,How many distinct classes do you see?,20,1
355,1789994485000,21/09/2026 12:41:25,1789994485000,1,21/09/2026 13:41:25,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_015,S1PUB015,S1_PRIV_015,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,19,Display 1,Screen 1,,,response,20,,,,8870.9,,,8870.9,1,8870.9,,,,Response,,,Display1,disc_20_3_tab20.png,20,tab20,3,baseline,discrimination,How many distinct classes do you see?,20,1
356,1789994492000,21/09/2026 12:41:32,1789994492000,1,21/09/2026 13:41:32,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_015,S1PUB015,S1_PRIV_015,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,20,Display 1,Screen 1,,,response,15,,,,6231.6,,,6231.6,0,6231.6,,,,Response,,,Display1,disc_20_2_tab20.png,20,tab20,2,baseline,discrimination,How many distinct classes do you see?,20,1
357,1789994499000,21/09/2026 12:41:39,1789994499000,1,21/09/2026 13:41:39,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_015,S1PUB015,S1_PRIV_015,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,21,Display 1,Screen 1,,,response,20,,,,4430.7,,,4430.7,1,4430.7,,,,Response,,,Display1,disc_20_2_tab20sa.png,20,tab20sa,2,sa,discrimination,How many distinct classes do you see?,20,1
358,1789994506000,21/09/2026 12:41:46,1789994506000,1,21/09/2026 13:41:46,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_015,S1PUB015,S1_PRIV_015,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,22,Display 1,Screen 1,,,response,5,,,,2680.0,,,2680.0,1,2680.0,,,,Response,,,Display1,disc_5_2_tab20.png,5,tab20,2,baseline,discrimination,How many distinct classes do you see?,5,1
359,1789994513000,21/09/2026 12:41:53,1789994513000,1,21/09/2026 13:41:53,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_015,S1PUB015,S1_PRIV_015,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,23,Display 1,Screen 1,,,response,10,,,,8890.6,,,8890.6,1,8890.6,,,,Response,,,Display1,disc_10_2_tab20.png,10,tab20,2,baseline,discrimination,How many distinct classes do you see?,10,1
360,1789994520000,21/09/2026 12:42:00,1789994520000,1,21/09/2026 13:42:00,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_015,S1PUB015,S1_PRIV_015,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,24,Display 1,Screen 1,,,response,10,,,,2599.0,,,2599.0,1,2599.0,,,,Response,,,Display1,disc_10_2_tab20sa.png,10,tab20sa,2,sa,discrimination,How many distinct classes do you see?,10,1
361,1789994527000,21/09/2026 12:42:07,1789994527000,1,21/09/2026 13:42:07,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_016,S1PUB016,S1_PRIV_016,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,1,Display 1,Screen 1,,,response,20,,,,8216.0,,,8216.0,1,8216.0,,,,Response,,,Display1,disc_20_1_tab20sa.png,20,tab20sa,1,sa,discrimination,How many distinct classes do you see?,20,1
