Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-m119,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: trial_number,Spreadsheet: image_left,Spreadsheet: image_right,Spreadsheet: correct_answer,Spreadsheet: left_option,Spreadsheet: right_option,Spreadsheet: confidence_rating
367,1789994569000,21/09/2026 12:42:49,1789994569000,1,21/09/2026 13:42:49,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_031,BLINDED,S1_PRIV_031,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,7,Display 1,Screen 1,,,response,baseline.png,,,,6957.9,,,6957.9,,6957.9,,,,,,,Display 1,7,compare_30_medium_baseline.png,compare_30_medium_optimized.png,optimized.png,optimized.png,baseline.png,
368,1789994576000,21/09/2026 12:42:56,1789994576000,1,21/09/2026 13:42:56,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_031,BLINDED,S1_PRIV_031,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,8,Display 1,Screen 1,,,response,baseline.png,,,,3578.2,,,3578.2,,3578.2,,,,,,,Display 1,8,compare_5_medium_optimized.png,compare_5_medium_baseline.png,optimized.png,baseline.png,optimized.png,
369,1789994583000,21/09/2026 12:43:03,1789994583000,1,21/09/2026 13:43:03,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_031,BLINDED,S1_PRIV_031,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,9,Display 1,Screen 1,,,response,optimized.png,,,,4852.7,,,4852.7,,4852.7,,,,,,,Display 1,9,compare_10_easy_optimized.png,compare_10_easy_baseline.png,optimized.png,optimized.png,baseline.png,
370,1789994590000,21/09/2026 12:43:10,1789994590000,1,21/09/2026 13:43:10,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_031,BLINDED,S1_PRIV_031,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,10,Display 1,Screen 1,,,response,optimized.png,,,,5266.3,,,5266.3,,5266.3,,,,,,,Display 1,10,compare_20_hard_optimized.png,compare_20_hard_baseline.png,optimized.png,baseline.png,optimized.png,
371,1789994597000,21/09/2026 12:43:17,1789994597000,1,21/09/2026 13:43:17,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_031,BLINDED,S1_PRIV_031,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,11,Display 1,Screen 1,,,response,optimized.png,,,,5422.6,,,5422.6,,5422.6,,,,,,,Display 1,11,compare_20_easy_optimized.png,compare_20_easy_baseline.png,optimized.png,optimized.png,baseline.png,
372,1789994604000,21/09/2026 12:43:24,1789994604000,1,21/09/2026 13:43:24,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_031,BLINDED,S1_PRIV_031,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,12,Display 1,Screen 1,,,response,baseline.png,,,,2959.7,,,2959.7,,2959.7,,,,,,,Display 1,12,compare_10_medium_baseline.png,compare_10_medium_optimized.png,optimized.png,baseline.png,optimized.png,
373,1789994611000,21/09/2026 12:43:31,1789994611000,1,21/09/2026 13:43:31,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_032,BLINDED,S1_PRIV_032,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,1,Display 1,Screen 1,,,response,baseline.png,,,,2898.7,,,2898.7,,2898.7,,,,,,,Display 1,1,compare_10_medium_baseline.png,compare_10_medium_optimized.png,optimized.png,baseline.png,optimized.png,
374,1789994618000,21/09/2026 12:43:38,1789994618000,1,21/09/2026 13:43:38,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_032,BLINDED,S1_PRIV_032,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,2,Display 1,Screen 1,,,response,baseline.png,,,,3791.6,,,3791.6,,3791.6,,,,,,,Display 1,2,compare_10_hard_optimized.png,compare_10_hard_baseline.png,optimized.png,baseline.png,optimized.png,
375,1789994625000,21/09/2026 12:43:45,1789994625000,1,21/09/2026 13:43:45,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_032,BLINDED,S1_PRIV_032,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,3,Display 1,Screen 1,,,response,optimized.png,,,,3860.2,,,3860.2,,3860.2,,,,,,,Display 1,3,compare_10_easy_optimized.png,compare_10_easy_baseline.png,optimized.png,baseline.png,optimized.png,
376,1789994632000,21/09/2026 12:43:52,1789994632000,1,21/09/2026 13:43:52,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_032,BLINDED,S1_PRIV_032,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,4,Display 1,Screen 1,,,response,baseline.png,,,,10239.6,,,10239.6,,10239.6,,,,,,,Display 1,4,compare_30_medium_optimized.png,compare_30_medium_baseline.png,optimized.png,baseline.png,optimized.png,
377,1789994639000,21/09/2026 12:43:59,1789994639000,1,21/09/2026 13:43:59,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_032,BLINDED,S1_PRIV_032,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,5,Display 1,Screen 1,,,response,baseline.png,,,,4576.9,,,4576.9,,4576.9,,,,,,,Display 1,5,compare_5_medium_baseline.png,compare_5_medium_optimized.png,optimized.png,baseline.png,optimized.png,
378,1789994646000,21/09/2026 12:44:06,1789994646000,1,21/09/2026 13:44:06,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_032,BLINDED,S1_PRIV_032,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,6,Display 1,Screen 1,,,response,baseline.png,,,,5366.9,,,5366.9,,5366.9,,,,,,,Display 1,6,compare_20_hard_optimized.png,compare_20_hard_baseline.png,optimized.png,baseline.png,optimized.png,
379,1789994653000,21/09/2026 12:44:13,1789994653000,1,21/09/2026 13:44:13,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_032,BLINDED,S1_PRIV_032,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,7,Display 1,Screen 1,,,response,baseline.png,,,,4221.7,,,4221.7,,4221.7,,,,,,,Display 1,7,compare_5_hard_optimized.png,compare_5_hard_baseline.png,optimized.png,baseline.png,optimized.png,
380,1789994660000,21/09/2026 12:44:20,1789994660000,1,21/09/2026 13:44:20,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_032,BLINDED,S1_PRIV_032,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,8,Display 1,Screen 1,,,response,optimized.png,,,,3276.2,,,3276.2,,3276.2,,,,,,,Display 1,8,compare_20_easy_optimized.png,compare_20_easy_baseline.png,optimized.png,optimized.png,baseline.png,
381,1789994667000,21/09/2026 12:44:27,1789994667000,1,21/09/2026 13:44:27,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_032,BLINDED,S1_PRIV_032,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,9,Display 1,Screen 1,,,response,baseline.png,,,,3811.1,,,3811.1,,3811.1,,,,,,,Display 1,9,compare_20_medium_baseline.png,compare_20_medium_optimized.png,optimized.png,optimized.png,baseline.png,
382,1789994674000,21/09/2026 12:44:34,1789994674000,1,21/09/2026 13:44:34,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_032,BLINDED,S1_PRIV_032,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,10,Display 1,Screen 1,,,response,baseline.png,,,,5432.6,,,5432.6,,5432.6,,,,,,,Display 1,10,compare_5_easy_optimized.png,compare_5_easy_baseline.png,optimized.png,optimized.png,baseline.png,
383,1789994681000,21/09/2026 12:44:41,1789994681000,1,21/09/2026 13:44:41,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_032,BLINDED,S1_PRIV_032,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,11,Display 1,Screen 1,,,response,optimized.png,,,,5709.7,,,5709.7,,5709.7,,,,,,,Display 1,11,compare_30_easy_optimized.png,compare_30_easy_baseline.png,optimized.png,optimized.png,baseline.png,
384,1789994688000,21/09/2026 12:44:48,1789994688000,1,21/09/2026 13:44:48,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_032,BLINDED,S1_PRIV_032,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,12,Display 1,Screen 1,,,response,optimized.png,,,,7226.3,,,7226.3,,7226.3,,,,,,,Display 1,12,compare_30_hard_optimized.png,compare_30_hard_baseline.png,optimized.png,optimized.png,baseline.png,
385,1789994695000,21/09/2026 12:44:55,1789994695000,1,21/09/2026 13:44:55,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_033,BLINDED,S1_PRIV_033,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,1,Display 1,Screen 1,,,response,baseline.png,,,,2739.4,,,2739.4,,2739.4,,,,,,,Display 1,1,compare_10_medium_optimized.png,compare_10_medium_baseline.png,optimized.png,baseline.png,optimized.png,
386,1789994702000,21/09/2026 12:45:02,1789994702000,1,21/09/2026 13:45:02,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_033,BLINDED,S1_PRIV_033,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,2,Display 1,Screen 1,,,response,baseline.png,,,,5349.9,,,5349.9,,5349.9,,,,,,,Display 1,2,compare_10_easy_optimized.png,compare_10_easy_baseline.png,optimized.png,baseline.png,optimized.png,
387,1789994709000,21/09/2026 12:45:09,1789994709000,1,21/09/2026 13:45:09,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_033,BLINDED,S1_PRIV_033,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,3,Display 1,Screen 1,,,response,baseline.png,,,,7041.0,,,7041.0,,7041.0,,,,,,,Display 1,3,compare_30_hard_optimized.png,compare_30_hard_baseline.png,optimized.png,optimized.png,baseline.png,
388,1789994716000,21/09/2026 12:45:16,1789994716000,1,21/09/2026 13:45:16,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_033,BLINDED,S1_PRIV_033,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,4,Display 1,Screen 1,,,response,baseline.png,,,,2891.1,,,2891.1,,2891.1,,,,,,,Display 1,4,compare_5_hard_baseline.png,compare_5_hard_optimized.png,optimized.png,optimized.png,baseline.png,
389,1789994723000,21/09/2026 12:45:23,1789994723000,1,21/09/2026 13:45:23,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_033,BLINDED,S1_PRIV_033,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,5,Display 1,Screen 1,,,response,baseline.png,,,,3800.5,,,3800.5,,3800.5,,,,,,,Display 1,5,compare_30_easy_baseline.png,compare_30_easy_optimized.png,optimized.png,baseline.png,optimized.png,
390,1789994730000,21/09/2026 12:45:30,1789994730000,1,21/09/2026 13:45:30,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_033,BLINDED,S1_PRIV_033,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,6,Display 1,Screen 1,,,response,optimized.png,,,,4210.3,,,4210.3,,4210.3,,,,,,,Display 1,6,compare_20_easy_optimized.png,compare_20_easy_baseline.png,optimized.png,optimized.png,baseline.png,
391,1789994737000,21/09/2026 12:45:37,1789994737000,1,21/09/2026 13:45:37,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_033,BLINDED,S1_PRIV_033,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,7,Display 1,Screen 1,,,response,baseline.png,,,,9190.8,,,9190.8,,9190.8,,,,,,,Display 1,7,compare_20_hard_optimized.png,compare_20_hard_baseline.png,optimized.png,baseline.png,optimized.png,
392,1789994744000,21/09/2026 12:45:44,1789994744000,1,21/09/2026 13:45:44,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_033,BLINDED,S1_PRIV_033,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,8,Display 1,Screen 1,,,response,optimized.png,,,,4475.8,,,4475.8,,4475.8,,,,,,,Display 1,8,compare_10_hard_baseline.png,compare_10_hard_optimized.png,optimized.png,baseline.png,optimized.png,
393,1789994751000,21/09/2026 12:45:51,1789994751000,1,21/09/2026 13:45:51,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_033,BLINDED,S1_PRIV_033,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,9,Display 1,Screen 1,,,response,baseline.png,,,,2011.0,,,2011.0,,2011.0,,,,,,,Display 1,9,compare_5_easy_optimized.png,compare_5_easy_baseline.png,optimized.png,baseline.png,optimized.png,
394,1789994758000,21/09/2026 12:45:58,1789994758000,1,21/09/2026 13:45:58,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_033,BLINDED,S1_PRIV_033,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,10,Display 1,Screen 1,,,response,baseline.png,,,,8159.7,,,8159.7,,8159.7,,,,,,,Display 1,10,compare_30_medium_baseline.png,compare_30_medium_optimized.png,optimized.png,baseline.png,optimized.png,
395,1789994765000,21/09/2026 12:46:05,1789994765000,1,21/09/2026 13:46:05,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_033,BLINDED,S1_PRIV_033,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,11,Display 1,Screen 1,,,response,baseline.png,,,,6470.1,,,6470.1,,6470.1,,,,,,,Display 1,11,compare_5_medium_optimized.png,compare_5_medium_baseline.png,optimized.png,optimized.png,baseline.png,
396,1789994772000,21/09/2026 12:46:12,1789994772000,1,21/09/2026 13:46:12,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_033,BLINDED,S1_PRIV_033,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,12,Display 1,Screen 1,,,response,baseline.png,,,,4582.0,,,4582.0,,4582.0,,,,,,,Display 1,12,compare_20_medium_optimized.png,compare_20_medium_baseline.png,optimized.png,optimized.png,baseline.png,
397,1789994779000,21/09/2026 12:46:19,1789994779000,1,21/09/2026 13:46:19,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_034,BLINDED,S1_PRIV_034,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,1,Display 1,Screen 1,,,response,optimized.png,,,,3543.4,,,3543.4,,3543.4,,,,,,,Display 1,1,compare_5_hard_optimized.png,compare_5_hard_baseline.png,optimized.png,optimized.png,baseline.png,
398,1789994786000,21/09/2026 12:46:26,1789994786000,1,21/09/2026 13:46:26,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_034,BLINDED,S1_PRIV_034,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,2,Display 1,Screen 1,,,response,optimized.png,,,,2199.7,,,2199.7,,2199.7,,,,,,,Display 1,2,compare_10_easy_optimized.png,compare_10_easy_baseline.png,optimized.png,baseline.png,optimized.png,
399,1789994793000,21/09/2026 12:46:33,1789994793000,1,21/09/2026 13:46:33,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_034,BLINDED,S1_PRIV_034,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,3,Display 1,Screen 1,,,response,baseline.png,,,,6202.7,,,6202.7,,6202.7,,,,,,,Display 1,3,compare_10_hard_baseline.png,compare_10_hard_optimized.png,optimized.png,baseline.png,optimized.png,
400,1789994800000,21/09/2026 12:46:40,1789994800000,1,21/09/2026 13:46:40,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_034,BLINDED,S1_PRIV_034,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,4,Display 1,Screen 1,,,response,optimized.png,,,,4845.2,,,4845.2,,4845.2,,,,,,,Display 1,4,compare_5_easy_optimized.png,compare_5_easy_baseline.png,optimized.png,optimized.png,baseline.png,
401,1789994807000,21/09/2026 12:46:47,1789994807000,1,21/09/2026 13:46:47,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_034,BLINDED,S1_PRIV_034,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,5,Display 1,Screen 1,,,response,optimized.png,,,,4709.3,,,4709.3,,4709.3,,,,,,,Display 1,5,compare_20_easy_optimized.png,compare_20_easy_baseline.png,optimized.png,baseline.png,optimized.png,
402,1789994814000,21/09/2026 12:46:54,1789994814000,1,21/09/2026 13:46:54,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_034,BLINDED,S1_PRIV_034,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,6,Display 1,Screen 1,,,response,optimized.png,,,,5705.1,,,5705.1,,5705.1,,,,,,,Display 1,6,compare_30_hard_baseline.png,compare_30_hard_optimized.png,optimized.png,baseline.png,optimized.png,
403,1789994821000,21/09/2026 12:47:01,1789994821000,1,21/09/2026 13:47:01,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_034,BLINDED,S1_PRIV_034,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,7,Display 1,Screen 1,,,response,optimized.png,,,,3972.3,,,3972.3,,3972.3,,,,,,,Display 1,7,compare_30_easy_optimized.png,compare_30_easy_baseline.png,optimized.png,optimized.png,baseline.png,
404,1789994828000,21/09/2026 12:47:08,1789994828000,1,21/09/2026 13:47:08,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_034,BLINDED,S1_PRIV_034,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,8,Display 1,Screen 1,,,response,baseline.png,,,,3474.0,,,3474.0,,3474.0,,,,,,,Display 1,8,compare_20_medium_optimized.png,compare_20_medium_baseline.png,optimized.png,baseline.png,optimized.png,
405,1789994835000,21/09/2026 12:47:15,1789994835000,1,21/09/2026 13:47:15,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_034,BLINDED,S1_PRIV_034,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,9,Display 1,Screen 1,,,response,optimized.png,,,,1558.7,,,1558.7,,1558.7,,,,,,,Display 1,9,compare_5_medium_baseline.png,compare_5_medium_optimized.png,optimized.png,optimized.png,baseline.png,
406,1789994842000,21/09/2026 12:47:22,1789994842000,1,21/09/2026 13:47:22,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_034,BLINDED,S1_PRIV_034,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,10,Display 1,Screen 1,,,response,optimized.png,,,,5646.3,,,5646.3,,5646.3,,,,,,,Display 1,10,compare_30_medium_baseline.png,compare_30_medium_optimized.png,optimized.png,baseline.png,optimized.png,
407,1789994849000,21/09/2026 12:47:29,1789994849000,1,21/09/2026 13:47:29,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_034,BLINDED,S1_PRIV_034,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,11,Display 1,Screen 1,,,response,baseline.png,,,,3647.1,,,3647.1,,3647.1,,,,,,,Display 1,11,compare_10_medium_optimized.png,compare_10_medium_baseline.png,optimized.png,optimized.png,baseline.png,
408,1789994856000,21/09/2026 12:47:36,1789994856000,1,21/09/2026 13:47:36,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_034,BLINDED,S1_PRIV_034,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,12,Display 1,Screen 1,,,response,optimized.png,,,,3615.1,,,3615.1,,3615.1,,,,,,,Display 1,12,compare_20_hard_optimized.png,compare_20_hard_baseline.png,optimized.png,optimized.png,baseline.png,
409,1789994863000,21/09/2026 12:47:43,1789994863000,1,21/09/2026 13:47:43,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_035,BLINDED,S1_PRIV_035,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,1,Display 1,Screen 1,,,response,optimized.png,,,,3001.2,,,3001.2,,3001.2,,,,,,,Display 1,1,compare_5_easy_baseline.png,compare_5_easy_optimized.png,optimized.png,optimized.png,baseline.png,
