Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-m119,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: image,Spreadsheet: num_classes,Spreadsheet: colormap,Spreadsheet: variation,Spreadsheet: condition,Spreadsheet: trial_type,Spreadsheet: question,Spreadsheet: correct_answer,Spreadsheet: group_number
548,1789995836000,21/09/2026 13:03:56,1789995836000,1,21/09/2026 14:03:56,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_048,S1PUB048,S1_PRIV_048,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,20,Display 1,Screen 1,,,response,20,,,,3882.0,,,3882.0,1,3882.0,,,,Response,,,Display1,disc_20_2_tab20.png,20,tab20,2,baseline,discrimination,How many distinct classes do you see?,20,2
549,1789995843000,21/09/2026 13:04:03,1789995843000,1,21/09/2026 14:04:03,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_048,S1PUB048,S1_PRIV_048,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,21,Display 1,Screen 1,,,response,20,,,,8200.3,,,8200.3,1,8200.3,,,,Response,,,Display1,disc_20_3_tab20sa.png,20,tab20sa,3,sa,discrimination,How many distinct classes do you see?,20,2
550,1789995850000,21/09/2026 13:04:10,1789995850000,1,21/09/2026 14:04:10,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_048,S1PUB048,S1_PRIV_048,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,22,Display 1,Screen 1,,,response,20,,,,6645.1,,,6645.1,1,6645.1,,,,Response,,,Display1,disc_20_3_tab20.png,20,tab20,3,baseline,discrimination,How many distinct classes do you see?,20,2
551,1789995857000,21/09/2026 13:04:17,1789995857000,1,21/09/2026 14:04:17,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_048,S1PUB048,S1_PRIV_048,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,23,Display 1,Screen 1,,,response,30,,,,6897.7,,,6897.7,1,6897.7,,,,Response,,,Display1,disc_30_2_tab20sa.png,30,tab20sa,2,sa,discrimination,How many distinct classes do you see?,30,2
552,1789995864000,21/09/2026 13:04:24,1789995864000,1,21/09/2026 14:04:24,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_048,S1PUB048,S1_PRIV_048,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,24,Display 1,Screen 1,,,response,25,,,,10098.1,,,10098.1,0,10098.1,,,,Response,,,Display1,disc_30_2_tab20.png,30,tab20,2,baseline,discrimination,How many distinct classes do you see?,30,2
553,1789995871000,21/09/2026 13:04:31,1789995871000,1,21/09/2026 14:04:31,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_049,S1PUB049,S1_PRIV_049,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,1,Display 1,Screen 1,,,response,30,,,,6564.1,,,6564.1,1,6564.1,,,,Response,,,Display1,disc_30_3_tab20sa.png,30,tab20sa,3,sa,discrimination,How many distinct classes do you see?,30,2
554,1789995878000,21/09/2026 13:04:38,1789995878000,1,21/09/2026 14:04:38,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_049,S1PUB049,S1_PRIV_049,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,2,Display 1,Screen 1,,,response,10,,,,3390.6,,,3390.6,1,3390.6,,,,Response,,,Display1,disc_10_2_tab20sa.png,10,tab20sa,2,sa,discrimination,How many distinct classes do you see?,10,2
555,1789995885000,21/09/2026 13:04:45,1789995885000,1,21/09/2026 14:04:45,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_049,S1PUB049,S1_PRIV_049,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,3,Display 1,Screen 1,,,response,5,,,,3394.3,,,3394.3,1,3394.3,,,,Response,,,Display1,disc_5_1_tab20sa.png,5,tab20sa,1,sa,discrimination,How many distinct classes do you see?,5,2
556,1789995892000,21/09/2026 13:04:52,1789995892000,1,21/09/2026 14:04:52,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_049,S1PUB049,S1_PRIV_049,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,4,Display 1,Screen 1,,,response,10,,,,2647.3,,,2647.3,0,2647.3,,,,Response,,,Display1,disc_5_2_tab20.png,5,tab20,2,baseline,discrimination,How many distinct classes do you see?,5,2
557,1789995899000,21/09/2026 13:04:59,1789995899000,1,21/09/2026 14:04:59,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_049,S1PUB049,S1_PRIV_049,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,5,Display 1,Screen 1,,,response,15,,,,4268.7,,,4268.7,0,4268.7,,,,Response,,,Display1,disc_10_1_tab20sa.png,10,tab20sa,1,sa,discrimination,How many distinct classes do you see?,10,2
558,1789995906000,21/09/2026 13:05:06,1789995906000,1,21/09/2026 14:05:06,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_049,S1PUB049,S1_PRIV_049,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,6,Display 1,Screen 1,,,response,25,,,,3470.2,,,3470.2,0,3470.2,,,,Response,,,Display1,disc_30_1_tab20sa.png,30,tab20sa,1,sa,discrimination,How many distinct classes do you see?,30,2
559,1789995913000,21/09/2026 13:05:13,1789995913000,1,21/09/2026 14:05:13,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_049,S1PUB049,S1_PRIV_049,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,7,Display 1,Screen 1,,,response,10,,,,3112.4,,,3112.4,1,3112.4,,,,Response,,,Display1,disc_10_3_tab20.png,10,tab20,3,baseline,discrimination,How many distinct classes do you see?,10,2
560,1789995920000,21/09/2026 13:05:20,1789995920000,1,21/09/2026 14:05:20,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_049,S1PUB049,S1_PRIV_049,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,8,Display 1,Screen 1,,,response,10,,,,2265.7,,,2265.7,1,2265.7,,,,Response,,,Display1,disc_10_2_tab20.png,10,tab20,2,baseline,discrimination,How many distinct classes do you see?,10,2
561,1789995927000,21/09/2026 13:05:27,1789995927000,1,21/09/2026 14:05:27,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_049,S1PUB049,S1_PRIV_049,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,9,Display 1,Screen 1,,,response,5,,,,3247.0,,,3247.0,1,3247.0,,,,Response,,,Display1,disc_5_1_tab20.png,5,tab20,1,baseline,discrimination,How many distinct classes do you see?,5,2
562,1789995934000,21/09/2026 13:05:34,1789995934000,1,21/09/2026 14:05:34,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_049,S1PUB049,S1_PRIV_049,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,10,Display 1,Screen 1,,,response,5,,,,5393.1,,,5393.1,1,5393.1,,,,Response,,,Display1,disc_5_2_tab20sa.png,5,tab20sa,2,sa,discrimination,How many distinct classes do you see?,5,2
563,1789995941000,21/09/2026 13:05:41,1789995941000,1,21/09/2026 14:05:41,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_049,S1PUB049,S1_PRIV_049,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,11,Display 1,Screen 1,,,response,30,,,,9191.1,,,9191.1,1,9191.1,,,,Response,,,Display1,disc_30_2_tab20sa.png,30,tab20sa,2,sa,discrimination,How many distinct classes do you see?,30,2
564,1789995948000,21/09/2026 13:05:48,1789995948000,1,21/09/2026 14:05:48,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_049,S1PUB049,S1_PRIV_049,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,12,Display 1,Screen 1,,,response,20,,,,12269.3,,,12269.3,1,12269.3,,,,Response,,,Display1,disc_20_2_tab20.png,20,tab20,2,baseline,discrimination,How many distinct classes do you see?,20,2
565,1789995955000,21/09/2026 13:05:55,1789995955000,1,21/09/2026 14:05:55,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_049,S1PUB049,S1_PRIV_049,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,13,Display 1,Screen 1,,,response,5,,,,3912.8,,,3912.8,1,3912.8,,,,Response,,,Display1,disc_5_3_tab20.png,5,tab20,3,baseline,discrimination,How many distinct classes do you see?,5,2
566,1789995962000,21/09/2026 13:06:02,1789995962000,1,21/09/2026 14:06:02,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_049,S1PUB049,S1_PRIV_049,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,14,Display 1,Screen 1,,,response,10,,,,4359.4,,,4359.4,1,4359.4,,,,Response,,,Display1,disc_10_1_tab20.png,10,tab20,1,baseline,discrimination,How many distinct classes do you see?,10,2
567,1789995969000,21/09/2026 13:06:09,1789995969000,1,21/09/2026 14:06:09,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_049,S1PUB049,S1_PRIV_049,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,15,Display 1,Screen 1,,,response,20,,,,2587.1,,,2587.1,1,2587.1,,,,Response,,,Display1,disc_20_1_tab20sa.png,20,tab20sa,1,sa,discrimination,How many distinct classes do you see?,20,2
568,1789995976000,21/09/2026 13:06:16,1789995976000,1,21/09/2026 14:06:16,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_049,S1PUB049,S1_PRIV_049,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,16,Display 1,Screen 1,,,response,25,,,,9143.4,,,9143.4,0,9143.4,,,,Response,,,Display1,disc_30_2_tab20.png,30,tab20,2,baseline,discrimination,How many distinct classes do you see?,30,2
569,1789995983000,21/09/2026 13:06:23,1789995983000,1,21/09/2026 14:06:23,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_049,S1PUB049,S1_PRIV_049,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,17,Display 1,Screen 1,,,response,15,,,,7907.4,,,7907.4,0,7907.4,,,,Response,,,Display1,disc_20_1_tab20.png,20,tab20,1,baseline,discrimination,How many distinct classes do you see?,20,2
570,1789995990000,21/09/2026 13:06:30,1789995990000,1,21/09/2026 14:06:30,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_049,S1PUB049,S1_PRIV_049,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,18,Display 1,Screen 1,,,response,25,,,,10521.8,,,10521.8,0,10521.8,,,,Response,,,Display1,disc_30_1_tab20.png,30,tab20,1,baseline,discrimination,How many distinct classes do you see?,30,2
571,1789995997000,21/09/2026 13:06:37,1789995997000,1,21/09/2026 14:06:37,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_049,S1PUB049,S1_PRIV_049,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,19,Display 1,Screen 1,,,response,20,,,,9709.9,,,9709.9,1,9709.9,,,,Response,,,Display1,disc_20_3_tab20sa.png,20,tab20sa,3,sa,discrimination,How many distinct classes do you see?,20,2
572,1789996004000,21/09/2026 13:06:44,1789996004000,1,21/09/2026 14:06:44,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_049,S1PUB049,S1_PRIV_049,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,20,Display 1,Screen 1,,,response,25,,,,9783.1,,,9783.1,0,9783.1,,,,Response,,,Display1,disc_30_3_tab20.png,30,tab20,3,baseline,discrimination,How many distinct classes do you see?,30,2
573,1789996011000,21/09/2026 13:06:51,1789996011000,1,21/09/2026 14:06:51,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_049,S1PUB049,S1_PRIV_049,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,21,Display 1,Screen 1,,,response,10,,,,8663.0,,,8663.0,1,8663.0,,,,Response,,,Display1,disc_10_3_tab20sa.png,10,tab20sa,3,sa,discrimination,How many distinct classes do you see?,10,2
574,1789996018000,21/09/2026 13:06:58,1789996018000,1,21/09/2026 14:06:58,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_049,S1PUB049,S1_PRIV_049,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,22,Display 1,Screen 1,,,response,20,,,,4602.4,,,4602.4,1,4602.4,,,,Response,,,Display1,disc_20_2_tab20sa.png,20,tab20sa,2,sa,discrimination,How many distinct classes do you see?,20,2
575,1789996025000,21/09/2026 13:07:05,1789996025000,1,21/09/2026 14:07:05,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_049,S1PUB049,S1_PRIV_049,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,23,Display 1,Screen 1,,,response,5,,,,2639.9,,,2639.9,1,2639.9,,,,Response,,,Display1,disc_5_3_tab20sa.png,5,tab20sa,3,sa,discrimination,How many distinct classes do you see?,5,2
576,1789996032000,21/09/2026 13:07:12,1789996032000,1,21/09/2026 14:07:12,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_049,S1PUB049,S1_PRIV_049,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,24,Display 1,Screen 1,,,response,20,,,,9729.2,,,9729.2,1,9729.2,,,,Response,,,Display1,disc_20_3_tab20.png,20,tab20,3,baseline,discrimination,How many distinct classes do you see?,20,2
577,1789996039000,21/09/2026 13:07:19,1789996039000,1,21/09/2026 14:07:19,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_050,S1PUB050,S1_PRIV_050,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,1,Display 1,Screen 1,,,response,5,,,,7792.5,,,7792.5,1,7792.5,,,,Response,,,Display1,disc_5_2_tab20sa.png,5,tab20sa,2,sa,discrimination,How many distinct classes do you see?,5,2
578,1789996046000,21/09/2026 13:07:26,1789996046000,1,21/09/2026 14:07:26,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_050,S1PUB050,S1_PRIV_050,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,2,Display 1,Screen 1,,,response,20,,,,11063.7,,,11063.7,1,11063.7,,,,Response,,,Display1,disc_20_3_tab20sa.png,20,tab20sa,3,sa,discrimination,How many distinct classes do you see?,20,2
579,1789996053000,21/09/2026 13:07:33,1789996053000,1,21/09/2026 14:07:33,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_050,S1PUB050,S1_PRIV_050,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,3,Display 1,Screen 1,,,response,5,,,,2586.5,,,2586.5,1,2586.5,,,,Response,,,Display1,disc_5_1_tab20sa.png,5,tab20sa,1,sa,discrimination,How many distinct classes do you see?,5,2
580,1789996060000,21/09/2026 13:07:40,1789996060000,1,21/09/2026 14:07:40,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_050,S1PUB050,S1_PRIV_050,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,4,Display 1,Screen 1,,,response,10,,,,3831.5,,,3831.5,1,3831.5,,,,Response,,,Display1,disc_10_1_tab20sa.png,10,tab20sa,1,sa,discrimination,How many distinct classes do you see?,10,2
581,1789996067000,21/09/2026 13:07:47,1789996067000,1,21/09/2026 14:07:47,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_050,S1PUB050,S1_PRIV_050,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,5,Display 1,Screen 1,,,response,10,,,,6317.9,,,6317.9,1,6317.9,,,,Response,,,Display1,disc_10_2_tab20.png,10,tab20,2,baseline,discrimination,How many distinct classes do you see?,10,2
582,1789996074000,21/09/2026 13:07:54,1789996074000,1,21/09/2026 14:07:54,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_050,S1PUB050,S1_PRIV_050,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,6,Display 1,Screen 1,,,response,25,,,,9733.2,,,9733.2,0,9733.2,,,,Response,,,Display1,disc_30_3_tab20.png,30,tab20,3,baseline,discrimination,How many distinct classes do you see?,30,2
583,1789996081000,21/09/2026 13:08:01,1789996081000,1,21/09/2026 14:08:01,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_050,S1PUB050,S1_PRIV_050,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,7,Display 1,Screen 1,,,response,30,,,,10037.2,,,10037.2,1,10037.2,,,,Response,,,Display1,disc_30_1_tab20.png,30,tab20,1,baseline,discrimination,How many distinct classes do you see?,30,2
584,1789996088000,21/09/2026 13:08:08,1789996088000,1,21/09/2026 14:08:08,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_050,S1PUB050,S1_PRIV_050,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,8,Display 1,Screen 1,,,response,25,,,,9810.1,,,9810.1,0,9810.1,,,,Response,,,Display1,disc_30_2_tab20sa.png,30,tab20sa,2,sa,discrimination,How many distinct classes do you see?,30,2
585,1789996095000,21/09/2026 13:08:15,1789996095000,1,21/09/2026 14:08:15,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_050,S1PUB050,S1_PRIV_050,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,9,Display 1,Screen 1,,,response,5,,,,4774.0,,,4774.0,1,4774.0,,,,Response,,,Display1,disc_5_3_tab20sa.png,5,tab20sa,3,sa,discrimination,How many distinct classes do you see?,5,2
586,1789996102000,21/09/2026 13:08:22,1789996102000,1,21/09/2026 14:08:22,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_050,S1PUB050,S1_PRIV_050,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,10,Display 1,Screen 1,,,response,30,,,,6025.5,,,6025.5,1,6025.5,,,,Response,,,Display1,disc_30_3_tab20sa.png,30,tab20sa,3,sa,discrimination,How many distinct classes do you see?,30,2
587,1789996109000,21/09/2026 13:08:29,1789996109000,1,21/09/2026 14:08:29,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_050,S1PUB050,S1_PRIV_050,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,11,Display 1,Screen 1,,,response,20,,,,11309.0,,,11309.0,1,11309.0,,,,Response,,,Display1,disc_20_3_tab20.png,20,tab20,3,baseline,discrimination,How many distinct classes do you see?,20,2
588,1789996116000,21/09/2026 13:08:36,1789996116000,1,21/09/2026 14:08:36,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_050,S1PUB050,S1_PRIV_050,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,12,Display 1,Screen 1,,,response,15,,,,7245.8,,,7245.8,0,7245.8,,,,Response,,,Display1,disc_20_2_tab20.png,20,tab20,2,baseline,discrimination,How many distinct classes do you see?,20,2
589,1789996123000,21/09/2026 13:08:43,1789996123000,1,21/09/2026 14:08:43,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_050,S1PUB050,S1_PRIV_050,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,13,Display 1,Screen 1,,,response,5,,,,2268.6,,,2268.6,1,2268.6,,,,Response,,,Display1,disc_5_2_tab20.png,5,tab20,2,baseline,discrimination,How many distinct classes do you see?,5,2
590,1789996130000,21/09/2026 13:08:50,1789996130000,1,21/09/2026 14:08:50,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_050,S1PUB050,S1_PRIV_050,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,14,Display 1,Screen 1,,,response,10,,,,4721.9,,,4721.9,1,4721.9,,,,Response,,,Display1,disc_10_2_tab20sa.png,10,tab20sa,2,sa,discrimination,How many distinct classes do you see?,10,2
591,1789996137000,21/09/2026 13:08:57,1789996137000,1,21/09/2026 14:08:57,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_050,S1PUB050,S1_PRIV_050,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,15,Display 1,Screen 1,,,response,10,,,,2465.0,,,2465.0,1,2465.0,,,,Response,,,Display1,disc_10_1_tab20.png,10,tab20,1,baseline,discrimination,How many distinct classes do you see?,10,2
592,1789996144000,21/09/2026 13:09:04,1789996144000,1,21/09/2026 14:09:04,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_050,S1PUB050,S1_PRIV_050,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,16,Display 1,Screen 1,,,response,5,,,,1813.4,,,1813.4,1,1813.4,,,,Response,,,Display1,disc_5_1_tab20.png,5,tab20,1,baseline,discrimination,How many distinct classes do you see?,5,2
593,1789996151000,21/09/2026 13:09:11,1789996151000,1,21/09/2026 14:09:11,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_050,S1PUB050,S1_PRIV_050,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,17,Display 1,Screen 1,,,response,20,,,,8159.8,,,8159.8,1,8159.8,,,,Response,,,Display1,disc_20_2_tab20sa.png,20,tab20sa,2,sa,discrimination,How many distinct classes do you see?,20,2
594,1789996158000,21/09/2026 13:09:18,1789996158000,1,21/09/2026 14:09:18,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_050,S1PUB050,S1_PRIV_050,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,18,Display 1,Screen 1,,,response,30,,,,6443.4,,,6443.4,1,6443.4,,,,Response,,,Display1,disc_30_1_tab20sa.png,30,tab20sa,1,sa,discrimination,How many distinct classes do you see?,30,2
595,1789996165000,21/09/2026 13:09:25,1789996165000,1,21/09/2026 14:09:25,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_050,S1PUB050,S1_PRIV_050,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,19,Display 1,Screen 1,,,response,30,,,,4672.3,,,4672.3,1,4672.3,,,,Response,,,Display1,disc_30_2_tab20.png,30,tab20,2,baseline,discrimination,How many distinct classes do you see?,30,2
